Order ID,Date,Customer ID,Total,Payment Method,Card Number,Authorisation Code
a7a0d7d1613c4cde86cc0f077f1ff0cc,2024-06-09 12:55:58,304371,47.03,Debit Card,4608640464168500,N/a
75bffe6928a44f47a12aa736babcac69,2024-06-10 05:21:09,363828,338.54,Google Pay,N/a,2d6d5fb67d8ff45d5af18e0d0b2cac3d7a28b4dc
d11c95653ad9436385f80db4cd18e272,2024-06-10 06:36:25,884832,43.5,Debit Card,3540232293624177,N/a
caee9754075d461897e024411cc7a17c,2024-06-12 05:56:52,897565,83.09,Debit Card,377237570301682,N/a
a37721ebaffb4b8bb0b06dafc79b1084,2024-06-12 05:58:17,689900,52.12,Debit Card,4599298170009,N/a
5ac3c87405b74172ab7484898128f5b5,2024-06-12 06:51:56,745409,175.92,Credit Card,6011058642900064,N/a
f1935c13cf42462facbd168ca1fa16ce,2024-06-12 17:48:11,351866,12.22,Debit Card,4821048077015,N/a
93090a5a37d14219abf6b3a28ac2c16b,2024-06-12 23:02:22,769809,175.28,Credit Card,3585738048275889,N/a
03a932d39a7449baaa1182ef185a8151,2024-06-12 23:14:14,364011,91.74,Debit Card,370588997376138,N/a
39d0cb56acd84026934252e41a1e9371,2024-06-13 11:10:20,684783,43.5,Paypal,N/a,c5fb0ab5330a6d5c4d210f0ab5fd4588e883bc08
55b16fa1aa0640f29cd9d5bd6b9afabc,2024-06-13 13:45:57,815802,23.79,Paypal,N/a,d19269aa9008149dc4b0c9dea4e04ae7e233cfbf
4db3a93c27324982864cdc4d0d67a0b0,2024-06-15 17:00:36,443583,151.24,Debit Card,4878745226421007,N/a
3285d7ab20324853920f1db440507bc8,2024-06-16 02:37:35,830537,45.05,Credit Card,3509714117491239,N/a
19645d399a04414da12d344b91569040,2024-06-16 13:57:18,442246,105.7,Paypal,N/a,5673308a235e325c5dea2a6bf6b6680b0f641e38
b8c798eeb4b844c196e6d047fad026f7,2024-06-16 16:28:10,626770,167.56,Credit Card,4435557461125169,N/a
4f7a1c6e4cbf467892d94bda28448c2b,2024-06-17 01:43:10,509840,61.65,Paypal,N/a,7342dd815e956cb6eb4a1811cd5ec9a8fe5c4998
21c44e4f18804c2eab5acfbf8d28fd28,2024-06-17 04:18:32,881628,197.36,Debit Card,346198084487235,N/a
119dc5c83f694f24934ad8e41204b347,2024-06-17 07:49:14,692993,41.98,Debit Card,2236548208763151,N/a
e809dc849b954737a6a5353f8ac22b9e,2024-06-17 23:05:21,526017,110.3,Paypal,N/a,bc4de21ee2064de6d56c6eb553851d21cb190966
36a9f65a50d2427ba1b0fcce7e1b76f7,2024-06-18 01:51:41,883356,346.39,Debit Card,3561749834092121,N/a
70ccc2b2c308468ebc67f8e89e73826c,2024-06-19 07:03:54,478580,69.03,Debit Card,3582532386644498,N/a
3bc5e292979e47008ea9f74c90112423,2024-06-19 07:42:57,131118,120.23,Paypal,N/a,c0e3c4f61b5a83cc3464cc47bd7a5f85aabd42be
521bde44088e4edc8b2e565a0cc50ec5,2024-06-19 08:46:33,617535,27.64,Debit Card,3573040024529064,N/a
bcf95c0325cb468d8765e27430162ddb,2024-06-19 14:16:13,508268,377.39,Credit Card,502036379860,N/a
e661e48d983a41c8814522a0ac651b0f,2024-06-19 18:08:16,342402,23.82,Paypal,N/a,e32b7660ef49eaa7aa0a697fe53eee0760be5216
38aeecb1d942451d9f43f787b35db331,2024-06-20 21:48:36,478580,28.61,Paypal,N/a,e7db8729637ac21b009e3aa4c7c145b844a8656a
c19a48294db54d719a3218a6428c3ffa,2024-06-21 08:24:55,897565,55.94,Google Pay,N/a,f777f897e7884aeb1511b9ea202d56bbc626d696
06601706976b40eb9dda46c6533a0d01,2024-06-22 00:42:59,152996,21.76,Credit Card,30164683080806,N/a
6d4a8a87bc49449db3831c6b0a48632c,2024-06-22 00:45:01,960029,293.97,Debit Card,371074989770991,N/a
f1ab5742ebc04043905edd4e6771ec5c,2024-06-22 11:35:11,834032,83.15,Credit Card,349743711601166,N/a
6d35cba6910b46c5bf73f13c71041ad6,2024-06-22 13:32:30,412754,352.7,Google Pay,N/a,4f76f1df9a10829ccdda08f54210c45102cf274a
86e45e95a7154a1aa9f34187c970e4ae,2024-06-23 09:15:54,191218,72.95,Debit Card,4490194418275160,N/a
b2727b11c35d42a5b3325cee9db83f96,2024-06-23 16:53:46,119229,164.47,Debit Card,4740303966456209,N/a
dfc89ad843d64d01a1a33b28a03d4192,2024-06-23 23:02:17,692993,181.62,Paypal,N/a,8556f3c6708a1a628de9e7cb3c9b5b9849979265
da8f027cb5f940b5b9fdb21b95e9039e,2024-06-24 00:19:36,991446,249.18,Credit Card,3528714046133933,N/a
8fa9d1ed61d04cca9f9166a77aff81e5,2024-06-24 04:41:26,908518,114.46,Credit Card,6543629492236978,N/a
642f38c3add947eaa9ff73b19c863ba6,2024-06-24 09:56:36,367365,181.44,Debit Card,30463502135191,N/a
36bc4861b954424c8e0e1907cec5ebba,2024-06-24 16:22:42,127120,232.46,Debit Card,379327580942258,N/a
5ba9cf4d98b544a8a7a08f24d699a51c,2024-06-24 21:46:16,483446,88.53,Debit Card,3581062120643128,N/a
09475f891ad143139bb678a7f23a6fb1,2024-06-25 05:41:21,300003,135.3,Paypal,N/a,0fa03bc65303533f8582951fe7b40e73e5bdf0f6
f031cfe65f9841c19a84014e49667f74,2024-06-25 15:31:26,339456,593.78,Debit Card,501864013914,N/a
f9cab20b29604626a7cbd05835e72420,2024-06-25 17:33:47,443583,36.91,Debit Card,060403635216,N/a
42897db7829b4c4391238183cbde7862,2024-06-25 19:31:44,951822,65.3,Paypal,N/a,4b1d72260c679f5db2f052517a19ce249ce41e56
e44de631bf354215a0c56edf61b25585,2024-06-26 13:15:21,767602,43.5,Credit Card,213140056536789,N/a
af531243f9ed453a974e6db1dd9b4e05,2024-06-26 23:34:38,992035,234.04,Paypal,N/a,8db4fdc4bfb42511ffbb840d68c23dc87832a706
0347120387a9403a8a2c9b89f83a8e29,2024-06-27 09:34:44,401793,29.17,Debit Card,3588987225879800,N/a
c73dabfe74d84cf39f75c7bdc3ade33f,2024-06-27 13:35:41,363828,77.52,Google Pay,N/a,0308b5ba67ea4cf3dc8769c9fe58787f06647682
95015222e05d449e960fceff02eff955,2024-06-27 15:09:48,924104,43.5,Credit Card,4380412573108221,N/a
98001de8ece44d66a4af2ecaff754f23,2024-06-28 17:04:37,443583,398.16,Google Pay,N/a,64b6baf8a49deb2ec8546858ce86a85ab833d5e6
3e0b0cd30d84456b9b93aa38be9b530c,2024-06-29 05:55:39,573245,100.25,Google Pay,N/a,1c306c2a07b25c2319e499808bb90c26e04653d9
f4086a72fab146479341beff1a7ed0ca,2024-06-30 00:11:19,922183,144.58,Paypal,N/a,0e5c803d7eed3bb6a89730db564bad9db5ee0339
90f12e9d99664b658f0cf3f148e81fd9,2024-07-04 01:59:13,808405,161.43,Debit Card,4946115947722716556,N/a
99176a5e4082433ab03a6b6165c1e0ad,2024-07-04 06:06:00,124100,65.29,Google Pay,N/a,598c73978f6bbaf85c0ab49a4ab9810031fcd2cd
e345b8985c0c4976beb60968973a5a33,2024-07-04 06:59:09,960029,13.34,Google Pay,N/a,8728ea57ab8331dcce7fe53939ab39b573592fa9
d62ba299d38b4b73a87569596dd46b30,2024-07-04 12:41:41,307641,18.31,Paypal,N/a,b3099cdd2f1a1cc8908bd84691014b72e2464cc9
2cce21dda1554c439f40dd0d7edfee40,2024-07-05 02:50:35,182205,21.36,Debit Card,4584074606185396,N/a
39b17f0d88c1442490b8a8c1a7a38f69,2024-07-06 04:20:11,969813,482.9,Paypal,N/a,5da5889853247babf70e099d151ccd3018985c49
d9361d5094b349e6886e505468720f63,2024-07-06 18:55:16,349927,74.53,Paypal,N/a,234159c8579903c3cf901ee689db05d4c51722bf
e0a676ef56de4db3bd668004db212d3b,2024-07-07 02:08:44,185409,289.5,Debit Card,372928957279435,N/a
7ed8ec5dfee046f8a116a8e63d8a61d9,2024-07-08 05:02:48,969813,303.14,Paypal,N/a,63ad5450cf9dd03b6f8fa3baa3aafa837363dbfb
3bf8ea271b554c078f34aceb65ba795e,2024-07-08 08:08:03,960029,113.5,Debit Card,3528956315005876,N/a
b12e125d1431468fbe03bcdad39a3386,2024-07-08 11:52:06,991446,16.49,Google Pay,N/a,692486d4c032e3d130dc5f5bcf90badea696b899
0232310dca5f4a9b853dec88cac7c044,2024-07-08 12:40:18,960029,634.26,Paypal,N/a,6513f9f751a3fb767315fdff277855cf93f69631
1bbeec4646c240ec8d2537030b04375a,2024-07-09 14:46:46,483446,132.08,Debit Card,30487490753574,N/a
b650a7749e624ad3845ce9a6770b85ac,2024-07-09 16:24:56,702368,1222.07,Paypal,N/a,18f36dc6e2eb1c766dc3433425ba471613c1b8ac
1a1056bf4f9f47aba855545d07560d2c,2024-07-10 09:33:08,209952,43.5,Credit Card,373860517105520,N/a
7c09ce29d6c34e07ad92c7665030891b,2024-07-10 13:05:13,908518,65.84,Google Pay,N/a,2c70a8908fd5edbb848b784b57830ccdb08fcd6f
ee7f17bbb1594f9e927a869d017e84ee,2024-07-10 14:02:54,966735,23.29,Paypal,N/a,0280987b176503cdcc879c0a96d6ddfc6f5eaf95
d5d617b3e3834c1b9530aafa95931274,2024-07-10 14:27:55,686739,34.51,Debit Card,2519665146986674,N/a
b2f3ac267bbe42708a41e31d1046870a,2024-07-11 00:18:41,456222,151.32,Paypal,N/a,70b06208f69cc0910a759c0b8806296f247088d5
7dac14caf1a648b89e28a35c43b09018,2024-07-11 09:18:31,632830,87.68,Paypal,N/a,50303d25889e5d3539f3250b4c188804650ca795
5c7c78a24feb45babbb44ce10b429415,2024-07-11 10:18:39,922183,128.0,Credit Card,3518467708565114,N/a
f9f912f19d4046909289e148dcafd9fe,2024-07-12 19:58:23,412651,258.8,Paypal,N/a,00f02b15c96b7b69372c6dccf32534879acc772c
f97120e91c0240c3be2f7dece3d981f4,2024-07-12 20:47:42,980672,211.89,Paypal,N/a,6f029ec67c567ef2a133531775b868bf37b38a58
ba8ac5f8192046df87b1bfdce3c9644d,2024-07-15 04:12:15,634861,80.5,Credit Card,30537723783895,N/a
f3c362f089ab409a9a216b84b565edda,2024-07-16 23:32:17,483446,143.14,Paypal,N/a,0dc228628197714d81b3e3d87dd243ebde677d9c
06518654e20c4de4bd84f48a8afe43ac,2024-07-16 23:47:24,450209,28.61,Paypal,N/a,350dcc78bf9bb2c49845462e062c61baeb1ee5e2
cd654b8154804efcb2a703e266a80b37,2024-07-17 01:11:59,506073,149.89,Paypal,N/a,ca349d3b2cff5ceb6164ba96e4784d252b6a1c41
c20f47b614e8417fa722f169bee38e93,2024-07-17 14:48:08,881628,207.78,Paypal,N/a,28bc979b6157aede53974d3a4412f9849ed36a44
8fdf1b094cd2473a8832bfdc5a86aecb,2024-07-17 17:02:38,456932,119.3,Paypal,N/a,bf3db73578cb91a8325f5b8fa05953dd6a333ad3
ba7dce07443e4913b0aacffe2bfe138c,2024-07-18 01:00:01,443583,340.16,Debit Card,3564454816125984,N/a
09c21bdf366b44c2ab22124f224654d4,2024-07-18 05:46:31,281509,154.72,Credit Card,4059868498355,N/a
a543028bd6bf46e9aa679f4cd7daf9e3,2024-07-20 10:41:57,120455,88.26,Google Pay,N/a,ecdf33f52d84a5f2c5465b061df83f652939663e
1acb185662ec47b8bc69e7815406bb7b,2024-07-21 19:18:10,237630,71.53,Paypal,N/a,ce9390be8437b70315c67c84beb3ab07a8ae7899
de8342dcfc6649829f3efa61f38e6687,2024-07-21 23:21:37,505514,153.55,Debit Card,6558937844742193,N/a
b5f7a2bf634449b6b648044ecd87f4a9,2024-07-22 02:31:45,380646,230.98,Credit Card,4816726095700593,N/a
144f647bda0f44f891c3df4a69d09bd8,2024-07-22 10:26:32,215468,143.3,Paypal,N/a,bf7985e2fd2500a1c133d62108ea49dd7fdac219
2f9a410e457f45739662c022a811e8bf,2024-07-23 20:24:16,529677,165.07,Paypal,N/a,cf61c4870a571baf39b8933f90443befbc6b69ae
d5c3b420e152423bb2c7d31e1762a9a8,2024-07-24 05:42:21,380646,192.23,Debit Card,4978228432943888044,N/a
211d29d23d4a4dbfa17748442c1e54e2,2024-07-24 13:17:44,349800,104.86,Debit Card,567997730849,N/a
a881238e569c43cda315041f16bc9776,2024-07-24 18:50:08,265713,226.23,Debit Card,4400753774759,N/a
c3d9dc3c90ba4120b367128411bd7a3c,2024-07-26 02:06:11,367365,129.6,Credit Card,2249437268533743,N/a
4192277bbc054a26b60ff004dc06bbdc,2024-07-26 06:42:56,364011,184.45,Credit Card,4114286549144269,N/a
a14c1fd1c97740bdbe5bf04ea3c2a9e7,2024-07-27 02:34:47,120455,144.83,Paypal,N/a,238821327bcac7123b89b41d860252570444a692
e1ca16f094b8493e94082d7267acd730,2024-07-27 16:20:59,659987,66.43,Paypal,N/a,d5add1dd1715b4ffd6b40099717492c89ad066a8
87e70bc227734693ab33d8e79bb2294f,2024-07-28 04:06:02,342402,18.34,Debit Card,4219302989560649940,N/a
e3ed4ca787a648ffa62358431e6e002f,2024-07-28 04:10:01,361604,117.94,Debit Card,2626619357155263,N/a
b7a6bbe67db8471084fce6457724007c,2024-07-28 05:06:38,361604,47.44,Credit Card,30476888788839,N/a
48649bf2fe7f410aa7b53e9e7930b9b4,2024-07-28 14:02:03,215468,42.99,Debit Card,30087410413943,N/a
e4867a475ee14b4089ab386bade9a3cc,2024-07-28 14:44:13,960029,195.05,Google Pay,N/a,e245ba26a3512f259c9c1aa859b7ce97511d8e8d
4968aa75d92545f8b8428a5dea6e8cde,2024-07-30 05:25:49,302098,53.34,Debit Card,343865436416673,N/a
050942c4b17c46cb80566617b39eb884,2024-08-01 10:25:42,362917,21.36,Paypal,N/a,9f5c07795c9eed351dd0bc161b6da233dc4538a1
a7912e914dd6408bab7806b76a63d766,2024-08-02 03:06:20,618400,296.16,Paypal,N/a,616b0495730bfac46534af17b7ec28b3057f3b54
48894ded6f5a4724b4c78f8fb1dde14e,2024-08-03 07:15:57,443583,136.62,Debit Card,348402284806956,N/a
844978f53b114787ba2878ca889bc141,2024-08-03 20:33:41,810291,324.19,Paypal,N/a,592217a984631babf631bc71544e3f50a7e7f5ac
c0bdee13f4134336902f7ada0db07706,2024-08-04 00:46:41,443583,13.7,Paypal,N/a,1b2add327ae99589e5f3248007056482906a2946
53941e9ff23e40d7b2075640d8a76489,2024-08-05 01:14:07,508268,644.65,Debit Card,6011077598981274,N/a
d4fe22803e004f1fb7df33dca5a26a34,2024-08-05 10:17:27,316377,374.9,Credit Card,342596552458105,N/a
d5edd366746e4c379b9c732aae9a4ef3,2024-08-06 05:50:45,827998,74.83,Credit Card,2297567999331289,N/a
6d9dfc34eac54635aefb035726f3a9d0,2024-08-07 05:08:46,966735,58.54,Paypal,N/a,de3b8bb6663c5cab60fd83ba9ba8f25d3ae9f1cb
78b22cb22240438eba0846ed56d7bff5,2024-08-07 17:37:31,361604,51.67,Paypal,N/a,5efefb272ee6f051ab1f3737287d4818669041d9
a2326aa877fa4e9cbf406816bf7a1ace,2024-08-07 22:21:52,678766,39.7,Debit Card,3547833014876575,N/a
9fa2a586f3294d94bf88928b4681b610,2024-08-08 16:09:10,893864,271.18,Debit Card,213107437311927,N/a
ba794f083acb414c9e45d02feae5e16e,2024-08-09 08:56:52,501424,43.5,Credit Card,4750703729125,N/a
1610f24227164cbcb85ea3eacc970212,2024-08-09 22:40:23,960029,374.45,Credit Card,30381640262588,N/a
4510a0a6192f4b3d80cec0c95f6b1599,2024-08-10 01:00:55,443583,27.61,Debit Card,502071359850,N/a
9bfe258e7458416daaca6f395388a87d,2024-08-10 15:42:16,960029,14.76,Google Pay,N/a,dab24c05cacc5aaa006373559fbc2d9549c08f00
cf4aece0d0584b7e9430eeb281ff0f90,2024-08-10 17:15:55,988327,72.19,Credit Card,4782917491374,N/a
1d8c9e73f20a4c77b47059263f1356d3,2024-08-13 04:05:24,663624,85.88,Debit Card,4003258188114543,N/a
df7bb4d6c8ad4882a4207b1f517dbe8b,2024-08-14 16:22:53,500637,405.56,Debit Card,4558697054057,N/a
8f6cf2045b8d48038abfe9597546f5ef,2024-08-15 06:48:11,526183,90.28,Debit Card,4477690334742923778,N/a
f273e289ec594f3e85ac6a18cd6be9f7,2024-08-15 15:44:08,659987,288.57,Paypal,N/a,e8e5dfcdf92e175c32392798e9642123da83702b
474a94b3b6bf462185d4fd6316e4903a,2024-08-16 17:52:34,478580,466.31,Credit Card,38799386417458,N/a
53f64e8d523946a6a2d80037bc117a43,2024-08-17 07:13:51,342402,54.19,Debit Card,180003506364609,N/a
5b4c822b7bda481aa155d6a39b2bfdc6,2024-08-18 15:17:19,443583,189.57,Credit Card,4175542626912,N/a
41da1d178d6a43efa8656fd23d2df87e,2024-08-18 20:52:01,851380,43.5,Credit Card,4909805751823674471,N/a
b5edc400610f47a78a703ae9e586d033,2024-08-19 02:41:34,303647,180.02,Paypal,N/a,f17651292103079db047efeaa83679b0799c3a15
7f7d64f73b074c32913ca3005970372f,2024-08-19 15:35:14,980136,110.62,Debit Card,4442456507489633,N/a
539d27dfc0d54f8a85af6a8ec1b2b364,2024-08-20 21:25:45,215468,63.0,Debit Card,4234233268982271432,N/a
e3c97c570472455a9eeb27f4743010a1,2024-08-21 09:58:42,408663,98.97,Google Pay,N/a,c8907d8445f924f0d0a9cf1ed70807c7b7a912b1
946a3d28863b4e8f9845b3cd8dddc209,2024-08-21 11:44:01,533188,62.95,Debit Card,2262642311599458,N/a
cc2be47b6fc748d79658a0d0acc152ea,2024-08-21 18:11:58,692993,380.04,Debit Card,3544684754029823,N/a
6e1e87c0c8704221a6f902ae2d9a4d37,2024-08-22 03:19:14,124100,179.82,Google Pay,N/a,a08669cf2394b01e3bca9d40e5a241d81f617b01
afbb7d477d9541b989e0cbe6481bca3f,2024-08-22 09:43:15,509840,122.46,Debit Card,6011251562370919,N/a
9cc5e70d58ca4310922780edc5511a37,2024-08-22 14:47:47,526212,220.63,Paypal,N/a,004b12dc84fdaf713189e2703cbee3c3165ba6a5
e523f40ff13e4a41b71ecea55bcaf5f8,2024-08-22 23:20:27,120455,81.15,Debit Card,30416011608165,N/a
62a43d2cf77b45588eb1aa7f8303939d,2024-08-23 03:39:09,643844,301.22,Debit Card,180046603719324,N/a
380b12fa81c34ee184d7624a5982a4d0,2024-08-24 16:01:38,203108,678.09,Credit Card,342603799005507,N/a
93d03745e0bf47c6b125d7b221e6ffd2,2024-08-25 06:52:00,284306,100.42,Debit Card,4720027263937,N/a
c9bb18d2aacb4cd9ba2366280fcc2a13,2024-08-27 07:05:48,265446,293.43,Paypal,N/a,38707ecf52e057d17d8d4040518a6b3d6556260d
caf80bbf9bf84b719e01cc2793ad5b11,2024-08-28 05:34:09,239942,98.16,Google Pay,N/a,98a47504a1fbcced61612fa61e18c39468ac4369
599c2380d6064d71a4272914af650fa3,2024-08-29 00:31:12,386331,13.38,Credit Card,503861660283,N/a
5a3708160c10408ea41379a57f4ddf07,2024-08-29 18:29:41,678766,306.93,Credit Card,4463588834248,N/a
5cd86d2d912543ca9e33a200e94c8a0b,2024-08-30 02:29:07,325769,157.67,Paypal,N/a,c6a678a44726b476d46bca33e42e405948ef7e46
0688e894afca4b278d1407cbb300a1d7,2024-08-30 08:19:05,992035,263.94,Debit Card,4783646517803545,N/a
b31a021dbf434b23a2725991a27110c0,2024-08-31 04:44:46,197384,158.56,Paypal,N/a,b6445abdb19021154ba971ab6cc01f193e023a04
e4d1f308445840ffb8a9d36738a7397d,2024-08-31 23:25:09,883356,282.71,Paypal,N/a,4e86b0ce26836d2368534ee8e6e3b05f24d35b1c
fda5d99575eb4480b72691b6271cb415,2024-09-02 01:15:07,692993,160.53,Debit Card,3567029070397425,N/a
243a9cc6f8f74c6ca1bc10d6bf14c6b1,2024-09-02 06:49:44,508268,50.47,Credit Card,213122394906379,N/a
dc59136c9bc745c0a69e567f7a65278c,2024-09-02 19:10:39,443583,200.71,Credit Card,30293329864081,N/a
5159996108af440cb5202118412e0d4a,2024-09-02 22:00:28,692993,60.03,Debit Card,30556473170913,N/a
6a209bb2f2e5443280ae2d3b8698e6e7,2024-09-03 00:57:56,204047,92.61,Credit Card,676345228297,N/a
d13694e280e441c9bb09b895b27f5364,2024-09-03 04:29:51,302136,79.93,Debit Card,4424276793170248,N/a
f0b54728e8c64ffdb7732b9c1a6ce2c2,2024-09-03 14:03:52,908518,328.17,Google Pay,N/a,113614af2d1e57c9ef5f34349111f15dc815e538
11978fa81c5b44a7b519c364a699f0b2,2024-09-04 02:34:53,367365,422.29,Debit Card,374607017662164,N/a
6cba11b72a734178a9dae228e79b2537,2024-09-04 06:02:19,352219,352.0,Credit Card,349471128494062,N/a
3dbc40f75ffb488b96e3f5bf7e78e0c1,2024-09-04 11:30:03,893671,67.07,Debit Card,4610435206948368,N/a
2ce89706db1047ecbbf82eb119baf4d3,2024-09-05 11:03:15,281238,28.61,Debit Card,4749719784108,N/a
f78221d0ee404a9c80a64d28876a927d,2024-09-05 13:14:08,757296,68.93,Paypal,N/a,504dc945204f252a81d0dbf90c280d5c2e68964c
5f1b569347ad45a7b04c27a59bf0ba65,2024-09-05 13:55:44,786730,166.36,Debit Card,213185220381745,N/a
055dba04b76949058982faa4c702957e,2024-09-06 13:07:51,980672,165.63,Debit Card,3577489372469660,N/a
aab37ef8bc714058932b859dc398e6b4,2024-09-09 15:42:44,237630,101.29,Credit Card,501851121225,N/a
3a0b81e4bb2049e2b69881ab1739d781,2024-09-09 19:11:11,456932,51.02,Google Pay,N/a,1d11990cbf729b1b194599095747c67dd632778f
e9ddf530632448929cae54b5de2d72fb,2024-09-10 00:55:19,960029,105.4,Debit Card,2232707223476587,N/a
c410dab36f8446c6b78dccc2a8c247b1,2024-09-10 09:17:01,863719,28.46,Paypal,N/a,2426ec539aac85a4afbf793b545f0925d55bc253
76c9a49beee44a88a07e61339e18eb3e,2024-09-10 17:32:16,137648,422.0,Credit Card,6590248549276556,N/a
054ac513eeee4e0bbb3d259f649fa4d4,2024-09-10 17:35:09,408732,88.28,Credit Card,676395680694,N/a
9689f0ad1e874ec38d2e5eb667fc7777,2024-09-10 21:09:28,443583,229.61,Paypal,N/a,7efeff68e6ae72e4ed69732895924047aa7741d3
d6e439b02f3e4b26bc4d11667d80b4d7,2024-09-11 20:57:03,960029,152.7,Debit Card,4317279934890765,N/a
6b823742582f4a60a55f54800472873f,2024-09-11 23:15:14,665380,64.32,Debit Card,30221700842806,N/a
ae1c772ce801459986b3b54aedc0e3af,2024-09-12 13:30:53,443583,134.36,Paypal,N/a,56d20df61eff8521f3a71d287c05af6e688b091b
d40da15f18b2442baa47c4baa9c3febe,2024-09-13 14:05:49,684783,52.11,Paypal,N/a,3aefa3d486f6ebae6d4c9718c888b27fda182026
8bdaa77c192b41c88a06e2f57d980ec0,2024-09-14 14:24:27,966735,64.58,Paypal,N/a,13b4c5389139c1efa740f67a66e99edf1acc62cb
066ff964a6bc42ed86e5f3aafcc2f26e,2024-09-17 03:03:08,335241,466.9,Debit Card,30105685996341,N/a
a3801a72dd1f4532a2391b25895898c9,2024-09-17 05:41:50,443583,206.65,Google Pay,N/a,e164203d1049b26dc7f8f8ff9db28906e0cb7632
4929a34b9e1c4d8ea6339e49abde5347,2024-09-17 14:08:05,415217,20.71,Paypal,N/a,b4ec93747ba0ca833e6aba11d2ad2a0f97447ba3
d2c995d7cbd64323b7368ce3022b9487,2024-09-17 16:18:20,767602,66.15,Credit Card,3513563303819842,N/a
aa575e3a828f4814a64570be295888fb,2024-09-17 20:12:35,275110,87.76,Debit Card,377173269315396,N/a
5d179a4c308a45e78cfb0dd454d4e5e4,2024-09-17 21:28:39,906143,496.07,Credit Card,3599513445288809,N/a
2089e7146e3e4b21851fd720af26089b,2024-09-18 00:22:42,573245,83.55,Credit Card,3560961545248956,N/a
c2887a29d1bb43e4b8387130b15cd02e,2024-09-18 19:14:29,512157,373.08,Credit Card,4303774909846824001,N/a
1ee1e938246d45c4bf6d6141c8d263da,2024-09-20 11:36:55,215468,114.91,Credit Card,2293460889338784,N/a
792468d133bb45579258ffda3c63baa0,2024-09-20 22:40:23,215468,285.17,Debit Card,3500781715798660,N/a
ca29748f8e1c4c5381ba9bf19c3995bf,2024-09-21 20:54:00,910941,62.09,Credit Card,060456738164,N/a
d3e7c5856c344cf79b910414a182d335,2024-09-22 05:44:50,910941,113.53,Debit Card,180047187442028,N/a
a3f5cb8ea271467ba95ba042ede43264,2024-09-22 22:26:34,443583,10.3,Debit Card,3558807490915350,N/a
fb5c21e22a7147d9b49096d21350ebd7,2024-09-23 00:42:40,893864,194.92,Debit Card,6011400152692204,N/a
e1d0f0ff33cc4b1fb98420f2496a8988,2024-09-23 01:15:06,960029,197.43,Credit Card,377877447495793,N/a
b9a3ed040f3041d9bfc49fd1795b755c,2024-09-23 10:16:51,174266,21.24,Debit Card,6011054709178728,N/a
f662c03171b5420e8d5b5fd4daa2246e,2024-09-23 10:28:50,665380,189.96,Debit Card,4308959540213368,N/a
07d7cfa730ed444fa3e7042ac385ac08,2024-09-23 10:51:09,702193,153.01,Debit Card,36602246201132,N/a
804445c18e4a4a5299fadbbb88759b4e,2024-09-23 15:39:04,120455,99.71,Debit Card,180049441618443,N/a
98692f43f7a4436dba2bf9442d7e9cee,2024-09-24 02:41:58,305478,105.6,Google Pay,N/a,6cae34d96c1d0349d1631a3d62d5e49a17c4616f
6ea88ae0fe874133bdfe31bf938b7b7b,2024-09-24 03:22:25,256076,124.2,Debit Card,4978142069932,N/a
530f9ad1e7924a1a910a7efff6645cc6,2024-09-24 19:39:20,193039,543.74,Credit Card,3590531285656876,N/a
a5aeefe6c3504400b97a37bde0c7e77f,2024-09-25 14:51:39,952847,81.44,Debit Card,4420246633497386,N/a
74c044178c3346c7b616d8ffe7c8c105,2024-09-26 12:36:55,598617,139.15,Paypal,N/a,5ced1c046b438a97b5169cd96c0d0d7e57780081
0c22e05d63c54addb28a9b800d3849e3,2024-09-26 16:48:13,135405,139.59,Debit Card,4214458867573374,N/a
cf7f5ff9ba3a45e593bee5f07d15e5ce,2024-09-27 02:11:29,467576,427.22,Credit Card,341290836871520,N/a
da34b7d15346447c97502a1aadacc824,2024-09-29 03:04:30,808405,21.36,Paypal,N/a,3dc21cd92f696d8467894e8a507d73fef142335e
b8241f8cad804d1c91a5db4bd258dd9a,2024-09-30 05:36:04,799865,11.3,Debit Card,345128531805383,N/a
d623c042f43742bc9465725a4a948983,2024-09-30 14:08:54,757296,35.48,Debit Card,370111725403155,N/a
46fb6b51498245bea36d05f105f74ab2,2024-09-30 16:18:19,924104,21.36,Credit Card,4877683987405,N/a
93ca0b5d7c6844f6b5ffcfb7705a1d4f,2024-10-01 01:33:24,827998,1144.58,Debit Card,570131548176,N/a
c85e29539d6647d08ac8cf972ae59f1d,2024-10-01 17:31:38,456222,167.97,Paypal,N/a,d4ddd0efe207509de4dcd8c5b35a3a3f3763e0ad
c26cd74de94e4edfb189b22d90168e2c,2024-10-02 14:03:36,703491,32.91,Credit Card,3541025347878982,N/a
f978f6a1864844b0b483bbc5232a34f5,2024-10-03 03:17:40,952847,170.44,Paypal,N/a,d79c8f5303585f300e1a811ed3cfa0bf358ea0a8
518af8ac4d0d47e680cf0f5a2f547a6c,2024-10-03 11:39:36,533213,149.3,Paypal,N/a,752f9520392885b4e473e923e4418a8a5d231c2c
cfbca490038742768a11d853430ba371,2024-10-03 23:53:03,209952,94.56,Credit Card,6529038473960507,N/a
24c13e5cc760402e85e0794d235f5c55,2024-10-04 04:48:17,335241,41.11,Credit Card,3507525019014479,N/a
d0263445b6ad44afbc78fc66372b5f20,2024-10-05 14:32:30,639004,24.96,Debit Card,501860732772,N/a
